# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -1136 2 13168 66309 14944873 1 build/Chaos/0020/28.wav
DUPTYPE_FIRST_OCCURRENCE 8168 2 13184 66309 19534532 1 build/SBLive/0420/2.wav
DUPTYPE_WITHIN_SAME_TREE -8168 2 13184 66309 19534533 1 build/SBLive/0420/3.wav
DUPTYPE_FIRST_OCCURRENCE 417 2 13188 66309 19009639 1 build/Aspirin/0290/0.wav
DUPTYPE_WITHIN_SAME_TREE -417 2 13188 66309 19140541 1 build/Aspirin/0300/2.wav
DUPTYPE_WITHIN_SAME_TREE -417 2 13188 66309 19140544 1 build/Aspirin/0300/5.wav
DUPTYPE_WITHIN_SAME_TREE -417 2 13188 66309 19140539 1 build/Aspirin/0300/0.wav
DUPTYPE_FIRST_OCCURRENCE 468 2 13192 66309 19140754 1 build/Aspirin/0302/1.wav
DUPTYPE_WITHIN_SAME_TREE -468 2 13192 66309 19140782 1 build/Aspirin/0304/5.wav
DUPTYPE_WITHIN_SAME_TREE -468 2 13192 66309 19140755 1 build/Aspirin/0302/2.wav
DUPTYPE_WITHIN_SAME_TREE -468 2 13192 66309 19140756 1 build/Aspirin/0302/3.wav
DUPTYPE_WITHIN_SAME_TREE -468 2 13192 66309 19140781 1 build/Aspirin/0304/4.wav
DUPTYPE_FIRST_OCCURRENCE 167 2 13260 66309 8264546 1 build/Aspirin/0000/19.wav
DUPTYPE_WITHIN_SAME_TREE -167 2 13260 66309 14158239 1 build/Aspirin/0011/19.wav
DUPTYPE_WITHIN_SAME_TREE -167 2 13260 66309 15861996 1 build/Aspirin/0021/19.wav
DUPTYPE_WITHIN_SAME_TREE -167 2 13260 66309 17449853 1 build/Aspirin/0031/19.wav
DUPTYPE_FIRST_OCCURRENCE 4326 2 13260 66309 19140589 1 build/GeneralUserGS/0300/7.wav
DUPTYPE_WITHIN_SAME_TREE -4326 2 13260 66309 20971868 1 build/GeneralUserGS/0840/7.wav
DUPTYPE_FIRST_OCCURRENCE 5785 2 13372 66309 15469771 1 build/JCLive/0020/0.wav
DUPTYPE_WITHIN_SAME_TREE -5785 2 13372 66309 16909952 1 build/JCLive/0030/0.wav
DUPTYPE_FIRST_OCCURRENCE 4194 2 13376 66309 18880027 1 build/GeneralUserGS/0240/0.wav
DUPTYPE_WITHIN_SAME_TREE -4194 2 13376 66309 20972995 1 build/GeneralUserGS/0990/0.wav
DUPTYPE_FIRST_OCCURRENCE 2076 2 13376 66309 18225160 1 build/FluidR3/0080/0.wav
DUPTYPE_WITHIN_SAME_TREE -2076 2 13376 66309 20972938 1 build/FluidR3/0981/0.wav
DUPTYPE_FIRST_OCCURRENCE 3910 2 13380 66309 18224954 1 build/GeneralUserGS/0060/3.wav
DUPTYPE_WITHIN_SAME_TREE -3910 2 13380 66309 20972267 1 build/GeneralUserGS/0886/3.wav
DUPTYPE_FIRST_OCCURRENCE 4328 2 13452 66309 19140591 1 build/GeneralUserGS/0300/9.wav
DUPTYPE_WITHIN_SAME_TREE -4328 2 13452 66309 20971870 1 build/GeneralUserGS/0840/9.wav
DUPTYPE_FIRST_OCCURRENCE 2332 2 13512 66309 18880023 1 build/FluidR3/0240/7.wav
DUPTYPE_WITHIN_SAME_TREE -2332 2 13512 66309 20972991 1 build/FluidR3/0990/7.wav
DUPTYPE_FIRST_OCCURRENCE 4552 2 13548 66309 19534513 1 build/GeneralUserGS/0420/9.wav
DUPTYPE_WITHIN_SAME_TREE -4552 2 13548 66309 19534616 1 build/GeneralUserGS/0430/9.wav
DUPTYPE_FIRST_OCCURRENCE 1105 2 13552 66309 8659012 1 build/Chaos/0000/5.wav
DUPTYPE_WITHIN_SAME_TREE -1105 2 13552 66309 9314522 1 build/Chaos/0010/5.wav
DUPTYPE_WITHIN_SAME_TREE -1105 2 13552 66309 16389790 1 build/Chaos/0030/5.wav
DUPTYPE_FIRST_OCCURRENCE 4324 2 13564 66309 19140587 1 build/GeneralUserGS/0300/5.wav
DUPTYPE_WITHIN_SAME_TREE -4324 2 13564 66309 20971866 1 build/GeneralUserGS/0840/5.wav
DUPTYPE_FIRST_OCCURRENCE 1479 2 13664 66309 19534659 1 build/Chaos/0440/4.wav
DUPTYPE_WITHIN_SAME_TREE -1479 2 13664 66309 19796671 1 build/Chaos/0490/4.wav
DUPTYPE_WITHIN_SAME_TREE -1479 2 13664 66309 19665579 1 build/Chaos/0480/4.wav
DUPTYPE_FIRST_OCCURRENCE 3938 2 13740 66309 18225088 1 build/GeneralUserGS/0070/3.wav
DUPTYPE_WITHIN_SAME_TREE -3938 2 13740 66309 18225146 1 build/GeneralUserGS/0071/3.wav
DUPTYPE_WITHIN_SAME_TREE -3938 2 13740 66309 20971936 1 build/GeneralUserGS/0841/3.wav
DUPTYPE_FIRST_OCCURRENCE 7647 2 13756 66309 12061407 1 build/SBAWE32/0280/2.wav
DUPTYPE_WITHIN_SAME_TREE -7647 2 13756 66309 12585566 1 build/SBAWE32/0300/6.wav
DUPTYPE_FIRST_OCCURRENCE 7646 2 13764 66309 12061406 1 build/SBAWE32/0280/1.wav
DUPTYPE_WITHIN_SAME_TREE -7646 2 13764 66309 12585565 1 build/SBAWE32/0300/5.wav
DUPTYPE_FIRST_OCCURRENCE 7995 2 13782 66309 18880051 1 build/SBLive/0240/3.wav
DUPTYPE_WITHIN_SAME_TREE -7995 2 13782 66309 20973022 1 build/SBLive/0990/7.wav
DUPTYPE_FIRST_OCCURRENCE 2646 2 13788 66309 19665293 1 build/FluidR3/0440/30.wav
DUPTYPE_WITHIN_SAME_TREE -2646 2 13788 66309 19665615 1 build/FluidR3/0480/30.wav
DUPTYPE_WITHIN_SAME_TREE -2646 2 13788 66309 19927717 1 build/FluidR3/0503/30.wav
DUPTYPE_WITHIN_SAME_TREE -2646 2 13788 66309 19796706 1 build/FluidR3/0490/30.wav
DUPTYPE_FIRST_OCCURRENCE 4890 2 13804 66309 19927740 1 build/GeneralUserGS/0510/1.wav
DUPTYPE_WITHIN_SAME_TREE -4890 2 13804 66309 20973436 1 build/GeneralUserGS/1030/1.wav
DUPTYPE_WITHIN_SAME_TREE -4890 2 13804 66309 20972578 1 build/GeneralUserGS/0930/1.wav
DUPTYPE_WITHIN_SAME_TREE -4890 2 13804 66309 20973054 1 build/GeneralUserGS/0991/1.wav
DUPTYPE_FIRST_OCCURRENCE 1424 2 13860 66309 19272468 1 build/Chaos/0360/1.wav
DUPTYPE_WITHIN_SAME_TREE -1424 2 13860 66309 19403633 1 build/Chaos/0370/1.wav
DUPTYPE_FIRST_OCCURRENCE 4198 2 13928 66309 18880030 1 build/GeneralUserGS/0240/3.wav
DUPTYPE_WITHIN_SAME_TREE -4198 2 13928 66309 20972998 1 build/GeneralUserGS/0990/3.wav
DUPTYPE_FIRST_OCCURRENCE 170 2 13932 66309 8264548 1 build/Aspirin/0000/21.wav
DUPTYPE_WITHIN_SAME_TREE -170 2 13932 66309 17449855 1 build/Aspirin/0031/21.wav
DUPTYPE_WITHIN_SAME_TREE -170 2 13932 66309 14158241 1 build/Aspirin/0011/21.wav
DUPTYPE_WITHIN_SAME_TREE -170 2 13932 66309 15861998 1 build/Aspirin/0021/21.wav
DUPTYPE_FIRST_OCCURRENCE 1477 2 13936 66309 19534657 1 build/Chaos/0440/2.wav
DUPTYPE_WITHIN_SAME_TREE -1477 2 13936 66309 19665577 1 build/Chaos/0480/2.wav
DUPTYPE_WITHIN_SAME_TREE -1477 2 13936 66309 19796669 1 build/Chaos/0490/2.wav
DUPTYPE_FIRST_OCCURRENCE 7847 2 13950 66309 18486879 1 build/SBLive/0110/3.wav
DUPTYPE_WITHIN_SAME_TREE -7847 2 13950 66309 18486881 1 build/SBLive/0110/5.wav
DUPTYPE_WITHIN_SAME_TREE -7847 2 13950 66309 18486880 1 build/SBLive/0110/4.wav
DUPTYPE_FIRST_OCCURRENCE 5967 2 13980 66309 18619091 1 build/JCLive/0150/1.wav
DUPTYPE_WITHIN_SAME_TREE -5967 2 13980 66309 18619096 1 build/JCLive/0150/6.wav
DUPTYPE_FIRST_OCCURRENCE 9019 2 14002 66309 8916795 1 build/SoundBlasterOld/0000/4.wav
DUPTYPE_WITHIN_SAME_TREE -9019 2 14002 66309 14027042 1 build/SoundBlasterOld/0010/4.wav
DUPTYPE_WITHIN_SAME_TREE -9019 2 14002 66309 17828816 1 build/SoundBlasterOld/0031/4.wav
DUPTYPE_WITHIN_SAME_TREE -9019 2 14002 66309 17309682 1 build/SoundBlasterOld/0030/4.wav
DUPTYPE_FIRST_OCCURRENCE 4919 2 14028 66309 19927957 1 build/GeneralUserGS/0531/5.wav
DUPTYPE_WITHIN_SAME_TREE -4919 2 14028 66309 20972694 1 build/GeneralUserGS/0941/5.wav
DUPTYPE_WITHIN_SAME_TREE -4919 2 14028 66309 20069958 1 build/GeneralUserGS/0540/5.wav
DUPTYPE_WITHIN_SAME_TREE -4919 2 14028 66309 20973300 1 build/GeneralUserGS/1020/5.wav
DUPTYPE_FIRST_OCCURRENCE 6076 2 14068 66309 18879810 1 build/JCLive/0220/6.wav
DUPTYPE_WITHIN_SAME_TREE -6076 2 14068 66309 18879965 1 build/JCLive/0231/24.wav
DUPTYPE_WITHIN_SAME_TREE -6076 2 14068 66309 18879947 1 build/JCLive/0231/6.wav
DUPTYPE_WITHIN_SAME_TREE -6076 2 14068 66309 18879954 1 build/JCLive/0231/13.wav
DUPTYPE_FIRST_OCCURRENCE 6473 2 14172 66309 19534425 1 build/JCLive/0410/11.wav
DUPTYPE_WITHIN_SAME_TREE -6473 2 14172 66309 19534426 1 build/JCLive/0410/12.wav
DUPTYPE_FIRST_OCCURRENCE 1475 2 14208 66309 19534655 1 build/Chaos/0440/0.wav
DUPTYPE_WITHIN_SAME_TREE -1475 2 14208 66309 19665575 1 build/Chaos/0480/0.wav
DUPTYPE_WITHIN_SAME_TREE -1475 2 14208 66309 19796667 1 build/Chaos/0490/0.wav
DUPTYPE_FIRST_OCCURRENCE 9524 2 14220 66309 10358326 1 build/Stratocaster/0260/27.wav
DUPTYPE_WITHIN_SAME_TREE -9524 2 14220 66309 11537452 1 build/Stratocaster/0271/29.wav
DUPTYPE_WITHIN_SAME_TREE -9524 2 14220 66309 11406482 1 build/Stratocaster/0270/27.wav
DUPTYPE_WITHIN_SAME_TREE -9524 2 14220 66309 10488792 1 build/Stratocaster/0261/29.wav
DUPTYPE_WITHIN_SAME_TREE -9524 2 14220 66309 11668564 1 build/Stratocaster/0272/27.wav
DUPTYPE_WITHIN_SAME_TREE -9524 2 14220 66309 10751024 1 build/Stratocaster/0262/27.wav
DUPTYPE_FIRST_OCCURRENCE 8557 2 14232 66309 20971998 1 build/SBLive/0850/4.wav
DUPTYPE_WITHIN_SAME_TREE -8557 2 14232 66309 20972452 1 build/SBLive/0910/6.wav
DUPTYPE_WITHIN_SAME_TREE -8557 2 14232 66309 20973139 1 build/SBLive/1000/10.wav
DUPTYPE_WITHIN_SAME_TREE -8557 2 14232 66309 20973141 1 build/SBLive/1000/12.wav
DUPTYPE_WITHIN_SAME_TREE -8557 2 14232 66309 20972000 1 build/SBLive/0850/6.wav
DUPTYPE_WITHIN_SAME_TREE -8557 2 14232 66309 20972450 1 build/SBLive/0910/4.wav
DUPTYPE_FIRST_OCCURRENCE 5297 2 14268 66309 20972216 1 build/GeneralUserGS/0881/1.wav
DUPTYPE_WITHIN_SAME_TREE -5297 2 14268 66309 20972217 1 build/GeneralUserGS/0881/2.wav
DUPTYPE_WITHIN_SAME_TREE -5297 2 14268 66309 20972905 1 build/GeneralUserGS/0980/1.wav
DUPTYPE_WITHIN_SAME_TREE -5297 2 14268 66309 20972501 1 build/GeneralUserGS/0920/1.wav
DUPTYPE_WITHIN_SAME_TREE -5297 2 14268 66309 20972953 1 build/GeneralUserGS/0982/1.wav
DUPTYPE_FIRST_OCCURRENCE 8088 2 14316 66309 19272077 1 build/SBLive/0330/1.wav
DUPTYPE_WITHIN_SAME_TREE -8088 2 14316 66309 19403844 1 build/SBLive/0390/3.wav
DUPTYPE_WITHIN_SAME_TREE -8088 2 14316 66309 19403850 1 build/SBLive/0390/9.wav
DUPTYPE_WITHIN_SAME_TREE -8088 2 14316 66309 19403847 1 build/SBLive/0390/6.wav
DUPTYPE_WITHIN_SAME_TREE -8088 2 14316 66309 19272078 1 build/SBLive/0330/2.wav
DUPTYPE_WITHIN_SAME_TREE -8088 2 14316 66309 19403853 1 build/SBLive/0390/12.wav
DUPTYPE_FIRST_OCCURRENCE 4891 2 14348 66309 19927741 1 build/GeneralUserGS/0510/2.wav
DUPTYPE_WITHIN_SAME_TREE -4891 2 14348 66309 20973055 1 build/GeneralUserGS/0991/2.wav
DUPTYPE_WITHIN_SAME_TREE -4891 2 14348 66309 20973437 1 build/GeneralUserGS/1030/2.wav
DUPTYPE_WITHIN_SAME_TREE -4891 2 14348 66309 20972579 1 build/GeneralUserGS/0930/2.wav
DUPTYPE_FIRST_OCCURRENCE 6249 2 14360 66309 19009743 1 build/JCLive/0290/48.wav
DUPTYPE_WITHIN_SAME_TREE -6249 2 14360 66309 19009744 1 build/JCLive/0290/49.wav
DUPTYPE_WITHIN_SAME_TREE -6249 2 14360 66309 19009745 1 build/JCLive/0290/50.wav
DUPTYPE_WITHIN_SAME_TREE -6249 2 14360 66309 19009747 1 build/JCLive/0290/52.wav
DUPTYPE_WITHIN_SAME_TREE -6249 2 14360 66309 19009748 1 build/JCLive/0290/53.wav
DUPTYPE_WITHIN_SAME_TREE -6249 2 14360 66309 19009746 1 build/JCLive/0290/51.wav
DUPTYPE_FIRST_OCCURRENCE 5756 2 14384 66309 8788908 1 build/JCLive/0000/19.wav
DUPTYPE_WITHIN_SAME_TREE -5756 2 14384 66309 13764837 1 build/JCLive/0010/19.wav
DUPTYPE_FIRST_OCCURRENCE 9467 2 14386 66309 20974214 1 build/SoundBlasterOld/1160/0.wav
DUPTYPE_WITHIN_SAME_TREE -9467 2 14386 66309 20974292 1 build/SoundBlasterOld/1180/0.wav
DUPTYPE_WITHIN_SAME_TREE -9467 2 14386 66309 20974259 1 build/SoundBlasterOld/1170/0.wav
DUPTYPE_FIRST_OCCURRENCE 3657 2 14416 66309 9182581 1 build/GeneralUserGS/0003/1.wav
DUPTYPE_WITHIN_SAME_TREE -3657 2 14416 66309 18098490 1 build/GeneralUserGS/0043/1.wav
DUPTYPE_WITHIN_SAME_TREE -3657 2 14416 66309 18098566 1 build/GeneralUserGS/0050/1.wav
DUPTYPE_FIRST_OCCURRENCE 4325 2 14508 66309 19140588 1 build/GeneralUserGS/0300/6.wav
DUPTYPE_WITHIN_SAME_TREE -4325 2 14508 66309 20971867 1 build/GeneralUserGS/0840/6.wav
DUPTYPE_FIRST_OCCURRENCE 8087 2 14550 66309 19272076 1 build/SBLive/0330/0.wav
DUPTYPE_WITHIN_SAME_TREE -8087 2 14550 66309 19403842 1 build/SBLive/0390/1.wav
DUPTYPE_FIRST_OCCURRENCE 4209 2 14556 66309 18880120 1 build/GeneralUserGS/0250/3.wav
DUPTYPE_WITHIN_SAME_TREE -4209 2 14556 66309 20973708 1 build/GeneralUserGS/1073/3.wav
DUPTYPE_WITHIN_SAME_TREE -4209 2 14556 66309 20972625 1 build/GeneralUserGS/0931/3.wav
DUPTYPE_WITHIN_SAME_TREE -4209 2 14556 66309 19009540 1 build/GeneralUserGS/0271/3.wav
DUPTYPE_WITHIN_SAME_TREE -4209 2 14556 66309 18880155 1 build/GeneralUserGS/0251/3.wav
DUPTYPE_FIRST_OCCURRENCE 8150 2 14584 66309 19534304 1 build/SBLive/0400/3.wav
DUPTYPE_WITHIN_SAME_TREE -8150 2 14584 66309 20973887 1 build/SBLive/1100/11.wav
DUPTYPE_WITHIN_SAME_TREE -8150 2 14584 66309 19534434 1 build/SBLive/0410/3.wav
DUPTYPE_WITHIN_SAME_TREE -8150 2 14584 66309 20973888 1 build/SBLive/1100/12.wav
DUPTYPE_WITHIN_SAME_TREE -8150 2 14584 66309 20973886 1 build/SBLive/1100/10.wav
DUPTYPE_FIRST_OCCURRENCE 396 2 14684 66309 18880002 1 build/Aspirin/0240/8.wav
DUPTYPE_WITHIN_SAME_TREE -396 2 14684 66309 20973048 1 build/Aspirin/0991/8.wav
DUPTYPE_FIRST_OCCURRENCE 4658 2 14736 66309 19665482 1 build/GeneralUserGS/0460/0.wav
DUPTYPE_WITHIN_SAME_TREE -4658 2 14736 66309 19665483 1 build/GeneralUserGS/0460/1.wav
DUPTYPE_WITHIN_SAME_TREE -4658 2 14736 66309 19665484 1 build/GeneralUserGS/0460/2.wav
DUPTYPE_FIRST_OCCURRENCE 5834 2 14764 66309 18098400 1 build/JCLive/0040/3.wav
DUPTYPE_WITHIN_SAME_TREE -5834 2 14764 66309 18098401 1 build/JCLive/0040/4.wav
DUPTYPE_WITHIN_SAME_TREE -5834 2 14764 66309 18098402 1 build/JCLive/0040/5.wav
DUPTYPE_FIRST_OCCURRENCE 4716 2 14780 66309 19796175 1 build/GeneralUserGS/04810/0.wav
DUPTYPE_WITHIN_SAME_TREE -4716 2 14780 66309 20847013 1 build/GeneralUserGS/0613/0.wav
DUPTYPE_WITHIN_SAME_TREE -4716 2 14780 66309 20070695 1 build/GeneralUserGS/0570/0.wav
DUPTYPE_WITHIN_SAME_TREE -4716 2 14780 66309 20847000 1 build/GeneralUserGS/0611/0.wav
DUPTYPE_WITHIN_SAME_TREE -4716 2 14780 66309 20070734 1 build/GeneralUserGS/0571/0.wav
DUPTYPE_FIRST_OCCURRENCE 6714 2 14780 66309 20070705 1 build/JCLive/0570/2.wav
DUPTYPE_WITHIN_SAME_TREE -6714 2 14780 66309 20070706 1 build/JCLive/0570/3.wav
DUPTYPE_FIRST_OCCURRENCE 7645 2 14812 66309 12061405 1 build/SBAWE32/0280/0.wav
DUPTYPE_WITHIN_SAME_TREE -7645 2 14812 66309 12585564 1 build/SBAWE32/0300/4.wav
DUPTYPE_FIRST_OCCURRENCE 4790 2 14892 66309 19796638 1 build/GeneralUserGS/0487/0.wav
DUPTYPE_WITHIN_SAME_TREE -4790 2 14892 66309 20848005 1 build/GeneralUserGS/0730/1.wav
DUPTYPE_FIRST_OCCURRENCE 433 2 14916 66309 19140287 1 build/Aspirin/0291/3.wav
DUPTYPE_WITHIN_SAME_TREE -433 2 14916 66309 19140640 1 build/Aspirin/0301/5.wav
DUPTYPE_WITHIN_SAME_TREE -433 2 14916 66309 19140639 1 build/Aspirin/0301/4.wav
DUPTYPE_WITHIN_SAME_TREE -433 2 14916 66309 19140778 1 build/Aspirin/0304/1.wav
DUPTYPE_WITHIN_SAME_TREE -433 2 14916 66309 19140638 1 build/Aspirin/0301/3.wav
DUPTYPE_WITHIN_SAME_TREE -433 2 14916 66309 19140779 1 build/Aspirin/0304/2.wav
DUPTYPE_WITHIN_SAME_TREE -433 2 14916 66309 19140288 1 build/Aspirin/0291/4.wav
DUPTYPE_WITHIN_SAME_TREE -433 2 14916 66309 19140289 1 build/Aspirin/0291/5.wav
DUPTYPE_FIRST_OCCURRENCE 471 2 14968 66309 19140757 1 build/Aspirin/0302/4.wav
DUPTYPE_WITHIN_SAME_TREE -471 2 14968 66309 19140783 1 build/Aspirin/0304/6.wav
DUPTYPE_FIRST_OCCURRENCE 6268 2 14972 66309 19140603 1 build/JCLive/0300/10.wav
DUPTYPE_WITHIN_SAME_TREE -6268 2 14972 66309 19140602 1 build/JCLive/0300/9.wav
DUPTYPE_WITHIN_SAME_TREE -6268 2 14972 66309 19140604 1 build/JCLive/0300/11.wav
DUPTYPE_FIRST_OCCURRENCE 9102 2 14978 66309 18748466 1 build/SoundBlasterOld/0181/0.wav
DUPTYPE_WITHIN_SAME_TREE -9102 2 14978 66309 20848153 1 build/SoundBlasterOld/0750/0.wav
DUPTYPE_WITHIN_SAME_TREE -9102 2 14978 66309 20848203 1 build/SoundBlasterOld/0761/0.wav
DUPTYPE_WITHIN_SAME_TREE -9102 2 14978 66309 19927941 1 build/SoundBlasterOld/0530/0.wav
DUPTYPE_WITHIN_SAME_TREE -9102 2 14978 66309 20972009 1 build/SoundBlasterOld/0850/0.wav
DUPTYPE_WITHIN_SAME_TREE -9102 2 14978 66309 20848058 1 build/SoundBlasterOld/0731/0.wav
DUPTYPE_WITHIN_SAME_TREE -9102 2 14978 66309 20848243 1 build/SoundBlasterOld/0770/0.wav
DUPTYPE_FIRST_OCCURRENCE 2280 2 15028 66309 18749002 1 build/FluidR3/0211/5.wav
DUPTYPE_WITHIN_SAME_TREE -2280 2 15028 66309 18879983 1 build/FluidR3/0232/5.wav
DUPTYPE_FIRST_OCCURRENCE 427 2 15036 66309 19009646 1 build/Aspirin/0290/7.wav
DUPTYPE_WITHIN_SAME_TREE -427 2 15036 66309 19140550 1 build/Aspirin/0300/11.wav
DUPTYPE_FIRST_OCCURRENCE 4260 2 15132 66309 19009508 1 build/GeneralUserGS/0270/1.wav
DUPTYPE_WITHIN_SAME_TREE -4260 2 15132 66309 20973485 1 build/GeneralUserGS/1031/1.wav
DUPTYPE_WITHIN_SAME_TREE -4260 2 15132 66309 19009612 1 build/GeneralUserGS/0281/1.wav
DUPTYPE_FIRST_OCCURRENCE 8184 2 15148 66309 19665329 1 build/SBLive/0440/7.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972387 1 build/SBLive/0900/7.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972345 1 build/SBLive/0890/6.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 19927788 1 build/SBLive/0510/3.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20973146 1 build/SBLive/1000/17.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20973142 1 build/SBLive/1000/13.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20973472 1 build/SBLive/1030/14.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972528 1 build/SBLive/0920/10.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972203 1 build/SBLive/0880/7.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972530 1 build/SBLive/0920/12.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972073 1 build/SBLive/0860/5.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20973334 1 build/SBLive/1020/13.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20973033 1 build/SBLive/0990/18.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972678 1 build/SBLive/0940/12.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972680 1 build/SBLive/0940/14.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 19796763 1 build/SBLive/0490/7.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972868 1 build/SBLive/0970/8.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 19796849 1 build/SBLive/0500/3.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972743 1 build/SBLive/0950/3.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972610 1 build/SBLive/0930/13.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20973031 1 build/SBLive/0990/16.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972802 1 build/SBLive/0960/8.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972869 1 build/SBLive/0970/9.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972870 1 build/SBLive/0970/10.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972608 1 build/SBLive/0930/11.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972871 1 build/SBLive/0970/11.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 19665673 1 build/SBLive/0480/8.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20971743 1 build/SBLive/0820/11.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20971745 1 build/SBLive/0820/13.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20971747 1 build/SBLive/0820/15.wav
DUPTYPE_WITHIN_SAME_TREE -8184 2 15148 66309 20972074 1 build/SBLive/0860/6.wav
DUPTYPE_FIRST_OCCURRENCE 8092 2 15186 66309 19272394 1 build/SBLive/0340/0.wav
DUPTYPE_WITHIN_SAME_TREE -8092 2 15186 66309 19272397 1 build/SBLive/0340/3.wav
DUPTYPE_WITHIN_SAME_TREE -8092 2 15186 66309 19272396 1 build/SBLive/0340/2.wav
DUPTYPE_WITHIN_SAME_TREE -8092 2 15186 66309 19272398 1 build/SBLive/0340/4.wav
DUPTYPE_WITHIN_SAME_TREE -8092 2 15186 66309 19272395 1 build/SBLive/0340/1.wav
DUPTYPE_FIRST_OCCURRENCE 5755 2 15188 66309 8788907 1 build/JCLive/0000/18.wav
DUPTYPE_WITHIN_SAME_TREE -5755 2 15188 66309 13764836 1 build/JCLive/0010/18.wav
DUPTYPE_FIRST_OCCURRENCE 1562 2 15256 66309 20584876 1 build/Chaos/0610/0.wav
DUPTYPE_WITHIN_SAME_TREE -1562 2 15256 66309 20584877 1 build/Chaos/0610/1.wav
DUPTYPE_FIRST_OCCURRENCE 4879 2 15300 66309 19796837 1 build/GeneralUserGS/0500/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972548 1 build/GeneralUserGS/0921/4.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972730 1 build/GeneralUserGS/0950/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972879 1 build/GeneralUserGS/0971/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972259 1 build/GeneralUserGS/0885/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972652 1 build/GeneralUserGS/0940/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20973115 1 build/GeneralUserGS/1000/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20971785 1 build/GeneralUserGS/0830/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972547 1 build/GeneralUserGS/0921/3.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972240 1 build/GeneralUserGS/0882/3.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 19927444 1 build/GeneralUserGS/0501/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972368 1 build/GeneralUserGS/0900/1.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20972241 1 build/GeneralUserGS/0882/4.wav
DUPTYPE_WITHIN_SAME_TREE -4879 2 15300 66309 20973199 1 build/GeneralUserGS/1002/1.wav
DUPTYPE_FIRST_OCCURRENCE 6070 2 15332 66309 18879805 1 build/JCLive/0220/1.wav
DUPTYPE_WITHIN_SAME_TREE -6070 2 15332 66309 18879942 1 build/JCLive/0231/1.wav
DUPTYPE_WITHIN_SAME_TREE -6070 2 15332 66309 18879949 1 build/JCLive/0231/8.wav
DUPTYPE_WITHIN_SAME_TREE -6070 2 15332 66309 18879960 1 build/JCLive/0231/19.wav
DUPTYPE_FIRST_OCCURRENCE 3661 2 15336 66309 9182585 1 build/GeneralUserGS/0003/5.wav
DUPTYPE_WITHIN_SAME_TREE -3661 2 15336 66309 18098494 1 build/GeneralUserGS/0043/5.wav
